day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,date,time,spread,spread_pct,total_volume
-1,1970-01-01 01:28:20,KELP,2025.0,1.0,2023.0,21.0,,,2026.0,21.0,,,,,2025.5,23.2578125,-7974.5,1970-01-01,01:28:20,1.0,0.049370525796099726,
-1,1970-01-01 01:30:00,KELP,2023.0,21.0,,,,,2025.0,6.0,2027.0,21.0,,,2024.0,5.9375,-7976.0,1970-01-01,01:30:00,2.0,0.09881422924901186,
-1,1970-01-01 01:31:40,KELP,2023.0,27.0,,,,,2027.0,27.0,,,,,2025.0,0.296875,1.0,1970-01-01,01:31:40,4.0,0.19753086419753088,
-1,1970-01-01 01:33:20,KELP,2025.0,2.0,2023.0,28.0,,,2027.0,28.0,,,,,2026.0,-2.125,-7974.0,1970-01-01,01:33:20,2.0,0.09871668311944717,
-1,1970-01-01 01:35:00,KELP,2024.0,26.0,,,,,2027.0,27.0,,,,,2025.5,-6.6015625,-7976.0,1970-01-01,01:35:00,3.0,0.1481115773882992,
-1,1970-01-01 01:36:40,KELP,2024.0,31.0,,,,,2027.0,31.0,,,,,2025.5,-23.3203125,-7974.5,1970-01-01,01:36:40,3.0,0.1481115773882992,
-1,1970-01-01 01:38:20,KELP,2024.0,35.0,,,,,2027.0,30.0,,,,,2025.5,-19.375,0.0,1970-01-01,01:38:20,3.0,0.1481115773882992,
-1,1970-01-01 01:40:00,KELP,2024.0,30.0,,,,,2027.0,30.0,,,,,2025.5,-16.9453125,-7974.5,1970-01-01,01:40:00,3.0,0.1481115773882992,
-1,1970-01-01 01:41:40,KELP,2024.0,24.0,,,,,2027.0,25.0,,,,,2025.5,-16.96875,-7974.5,1970-01-01,01:41:40,3.0,0.1481115773882992,
-1,1970-01-01 01:43:20,KELP,2024.0,22.0,,,,,2027.0,22.0,,,,,2025.5,-19.6171875,-7974.5,1970-01-01,01:43:20,3.0,0.1481115773882992,
-1,1970-01-01 01:45:00,KELP,2024.0,30.0,,,,,2027.0,25.0,,,,,2025.5,-30.796875,0.0,1970-01-01,01:45:00,3.0,0.1481115773882992,
-1,1970-01-01 01:46:40,KELP,2024.0,25.0,,,,,2027.0,25.0,,,,,2025.5,-29.703125,-7974.5,1970-01-01,01:46:40,3.0,0.1481115773882992,
-1,1970-01-01 01:48:20,KELP,2024.0,27.0,,,,,2027.0,27.0,,,,,2025.5,-19.0390625,-7971.5,1970-01-01,01:48:20,3.0,0.1481115773882992,
-1,1970-01-01 01:50:00,KELP,2024.0,26.0,,,,,2028.0,26.0,,,,,2026.0,-44.09375,-7974.0,1970-01-01,01:50:00,4.0,0.19743336623889435,
-1,1970-01-01 01:51:40,KELP,2025.0,7.0,2024.0,20.0,,,2028.0,20.0,,,,,2026.5,-51.609375,0.5,1970-01-01,01:51:40,3.0,0.1480384900074019,
-1,1970-01-01 01:53:20,KELP,2024.0,32.0,,,,,2026.0,8.0,2027.0,2.0,2028.0,30.0,2025.0,-34.4453125,-7973.5,1970-01-01,01:53:20,2.0,0.09876543209876544,
-1,1970-01-01 01:55:00,KELP,2024.0,27.0,,,,,2026.0,1.0,2027.0,27.0,,,2025.0,-25.78125,-7974.0,1970-01-01,01:55:00,2.0,0.09876543209876544,
-1,1970-01-01 01:56:40,KELP,2026.0,4.0,2024.0,27.0,,,2027.0,27.0,,,,,2026.5,-28.421875,-7975.0,1970-01-01,01:56:40,1.0,0.049346163335800636,
-1,1970-01-01 01:58:20,KELP,2024.0,30.0,,,,,2027.0,30.0,,,,,2025.5,-18.2734375,-1.0,1970-01-01,01:58:20,3.0,0.1481115773882992,
-1,1970-01-01 02:00:00,KELP,2024.0,28.0,,,,,2027.0,28.0,,,,,2025.5,-12.796875,-7974.5,1970-01-01,02:00:00,3.0,0.1481115773882992,
-1,1970-01-01 02:01:40,KELP,2024.0,35.0,,,,,2027.0,31.0,,,,,2025.5,-12.390625,-7977.5,1970-01-01,02:01:40,3.0,0.1481115773882992,
-1,1970-01-01 02:03:20,KELP,2024.0,22.0,,,,,2027.0,23.0,,,,,2025.5,-14.84375,-7974.5,1970-01-01,02:03:20,3.0,0.1481115773882992,
-1,1970-01-01 02:05:00,KELP,2024.0,25.0,,,,,2027.0,25.0,,,,,2025.5,-18.9375,0.0,1970-01-01,02:05:00,3.0,0.1481115773882992,
-1,1970-01-01 02:06:40,KELP,2024.0,22.0,,,,,2027.0,22.0,,,,,2025.5,-17.9765625,-7973.0,1970-01-01,02:06:40,3.0,0.1481115773882992,
-1,1970-01-01 02:08:20,KELP,2024.0,21.0,,,,,2027.0,22.0,,,,,2025.5,-16.9609375,-7974.5,1970-01-01,02:08:20,3.0,0.1481115773882992,
-1,1970-01-01 02:10:00,KELP,2024.0,23.0,,,,,2027.0,23.0,,,,,2025.5,-16.0546875,-7975.5,1970-01-01,02:10:00,3.0,0.1481115773882992,
-1,1970-01-01 02:11:40,KELP,2024.0,31.0,,,,,2027.0,27.0,,,,,2025.5,-15.5078125,0.0,1970-01-01,02:11:40,3.0,0.1481115773882992,
-1,1970-01-01 02:13:20,KELP,2024.0,27.0,,,,,2026.0,8.0,2027.0,27.0,,,2025.0,-10.21875,-7975.0,1970-01-01,02:13:20,2.0,0.09876543209876544,
-1,1970-01-01 02:15:00,KELP,2023.0,23.0,,,,,2027.0,23.0,,,,,2025.0,9.0625,-7975.0,1970-01-01,02:15:00,4.0,0.19753086419753088,
-1,1970-01-01 02:16:40,KELP,2023.0,23.0,,,,,2025.0,1.0,2026.0,23.0,,,2024.0,16.5859375,-7976.0,1970-01-01,02:16:40,2.0,0.09881422924901186,
-1,1970-01-01 02:18:20,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,34.0,0.5,1970-01-01,02:18:20,3.0,0.14818473697209186,
-1,1970-01-01 02:20:00,KELP,2023.0,28.0,,,,,2026.0,28.0,,,,,2024.5,33.109375,-7975.5,1970-01-01,02:20:00,3.0,0.14818473697209186,
-1,1970-01-01 02:21:40,KELP,2023.0,31.0,,,,,2026.0,31.0,,,,,2024.5,37.0546875,0.0,1970-01-01,02:21:40,3.0,0.14818473697209186,
-1,1970-01-01 02:23:20,KELP,2023.0,22.0,,,,,2026.0,23.0,,,,,2024.5,28.8984375,-7975.5,1970-01-01,02:23:20,3.0,0.14818473697209186,
-1,1970-01-01 02:25:00,KELP,2023.0,27.0,,,,,2025.0,4.0,2026.0,27.0,,,2024.0,20.3125,-0.5,1970-01-01,02:25:00,2.0,0.09881422924901186,
-1,1970-01-01 02:26:40,KELP,2024.0,7.0,2023.0,25.0,,,2027.0,25.0,,,,,2025.5,5.453125,-7971.0,1970-01-01,02:26:40,3.0,0.1481115773882992,
-1,1970-01-01 02:28:20,KELP,2024.0,1.0,2023.0,26.0,,,2027.0,26.0,,,,,2025.5,8.0546875,0.0,1970-01-01,02:28:20,3.0,0.1481115773882992,
-1,1970-01-01 02:30:00,KELP,2023.0,31.0,,,,,2027.0,31.0,,,,,2025.0,9.1328125,-7975.0,1970-01-01,02:30:00,4.0,0.19753086419753088,
-1,1970-01-01 02:31:40,KELP,2023.0,29.0,,,,,2026.0,2.0,2027.0,27.0,,,2024.5,13.2734375,-0.5,1970-01-01,02:31:40,3.0,0.14818473697209186,
-1,1970-01-01 02:33:20,KELP,2023.0,27.0,,,,,2025.0,7.0,2026.0,27.0,,,2024.0,15.921875,-7977.5,1970-01-01,02:33:20,2.0,0.09881422924901186,
-1,1970-01-01 02:35:00,KELP,2023.0,21.0,,,,,2026.0,21.0,,,,,2024.5,25.0,0.5,1970-01-01,02:35:00,3.0,0.14818473697209186,
-1,1970-01-01 02:36:40,KELP,2023.0,23.0,,,,,2026.0,23.0,,,,,2024.5,29.25,-7976.5,1970-01-01,02:36:40,3.0,0.14818473697209186,
-1,1970-01-01 02:38:20,KELP,2023.0,35.0,,,,,2026.0,31.0,,,,,2024.5,25.7734375,0.0,1970-01-01,02:38:20,3.0,0.14818473697209186,
-1,1970-01-01 02:40:00,KELP,2023.0,31.0,,,,,2026.0,31.0,,,,,2024.5,33.421875,-7975.5,1970-01-01,02:40:00,3.0,0.14818473697209186,
-1,1970-01-01 02:41:40,KELP,2023.0,22.0,,,,,2026.0,22.0,,,,,2024.5,33.4765625,0.0,1970-01-01,02:41:40,3.0,0.14818473697209186,
-1,1970-01-01 02:43:20,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,31.0546875,-7975.5,1970-01-01,02:43:20,3.0,0.14818473697209186,
-1,1970-01-01 02:45:00,KELP,2025.0,4.0,2023.0,25.0,,,2026.0,25.0,,,,,2025.5,21.4140625,1.0,1970-01-01,02:45:00,1.0,0.049370525796099726,
-1,1970-01-01 02:46:40,KELP,2023.0,36.0,,,,,2026.0,28.0,,,,,2024.5,22.546875,-7975.5,1970-01-01,02:46:40,3.0,0.14818473697209186,
-1,1970-01-01 02:48:20,KELP,2023.0,25.0,,,,,2026.0,25.0,,,,,2024.5,26.9140625,0.0,1970-01-01,02:48:20,3.0,0.14818473697209186,
-1,1970-01-01 02:50:00,KELP,2022.0,28.0,,,,,2026.0,28.0,,,,,2024.0,56.0625,-7976.0,1970-01-01,02:50:00,4.0,0.1976284584980237,
-1,1970-01-01 02:51:40,KELP,2024.0,1.0,2022.0,35.0,,,2025.0,27.0,,,,,2024.5,85.078125,0.5,1970-01-01,02:51:40,1.0,0.04939491232403062,
-1,1970-01-01 02:53:20,KELP,2023.0,1.0,2022.0,29.0,,,2026.0,29.0,,,,,2024.5,52.671875,-7978.5,1970-01-01,02:53:20,3.0,0.14818473697209186,
-1,1970-01-01 02:55:00,KELP,2023.0,2.0,2022.0,29.0,,,2026.0,31.0,,,,,2024.5,48.0,0.0,1970-01-01,02:55:00,3.0,0.14818473697209186,
-1,1970-01-01 02:56:40,KELP,2022.0,31.0,,,,,2023.0,4.0,2024.0,4.0,2025.0,31.0,2022.5,76.125,-7975.5,1970-01-01,02:56:40,1.0,0.04944375772558715,
-1,1970-01-01 02:58:20,KELP,2022.0,29.0,,,,,2025.0,28.0,,,,,2023.5,81.921875,1.0,1970-01-01,02:58:20,3.0,0.14825796886582654,
-1,1970-01-01 03:00:00,KELP,2022.0,27.0,,,,,2025.0,24.0,,,,,2023.5,77.5234375,-7977.5,1970-01-01,03:00:00,3.0,0.14825796886582654,
-1,1970-01-01 03:01:40,KELP,2022.0,35.0,,,,,2025.0,28.0,,,,,2023.5,78.828125,0.0,1970-01-01,03:01:40,3.0,0.14825796886582654,
-1,1970-01-01 03:03:20,KELP,2024.0,7.0,2022.0,24.0,,,2025.0,24.0,,,,,2024.5,78.9609375,-7975.5,1970-01-01,03:03:20,1.0,0.04939491232403062,
-1,1970-01-01 03:05:00,KELP,2022.0,21.0,,,,,2025.0,21.0,,,,,2023.5,76.03125,-7978.0,1970-01-01,03:05:00,3.0,0.14825796886582654,
-1,1970-01-01 03:06:40,KELP,2022.0,23.0,,,,,2025.0,23.0,,,,,2023.5,80.046875,-7975.5,1970-01-01,03:06:40,3.0,0.14825796886582654,
-1,1970-01-01 03:08:20,KELP,2022.0,25.0,,,,,2025.0,22.0,,,,,2023.5,76.28125,0.0,1970-01-01,03:08:20,3.0,0.14825796886582654,
-1,1970-01-01 03:10:00,KELP,2022.0,26.0,,,,,2025.0,26.0,,,,,2023.5,70.859375,-7976.5,1970-01-01,03:10:00,3.0,0.14825796886582654,
-1,1970-01-01 03:11:40,KELP,2022.0,26.0,,,,,2024.0,8.0,2025.0,26.0,,,2023.0,72.9375,-7976.0,1970-01-01,03:11:40,2.0,0.09886307464162135,
-1,1970-01-01 03:13:20,KELP,2022.0,29.0,,,,,2026.0,29.0,,,,,2024.0,49.4609375,-7975.0,1970-01-01,03:13:20,4.0,0.1976284584980237,
-1,1970-01-01 03:15:00,KELP,2022.0,23.0,,,,,2023.0,2.0,2026.0,23.0,,,2022.5,58.75,-1.5,1970-01-01,03:15:00,1.0,0.04944375772558715,
-1,1970-01-01 03:16:40,KELP,2022.0,29.0,,,,,2024.0,4.0,2026.0,29.0,,,2023.0,45.890625,-7977.0,1970-01-01,03:16:40,2.0,0.09886307464162135,
-1,1970-01-01 03:18:20,KELP,2023.0,2.0,2022.0,30.0,,,2024.0,3.0,2026.0,32.0,,,2023.5,47.9140625,-7976.5,1970-01-01,03:18:20,1.0,0.04941932295527551,
-1,1970-01-01 03:20:00,KELP,2023.0,20.0,,,,,2026.0,20.0,,,,,2024.5,31.453125,-7979.0,1970-01-01,03:20:00,3.0,0.14818473697209186,
-1,1970-01-01 03:21:40,KELP,2023.0,27.0,,,,,2025.0,1.0,2026.0,27.0,,,2024.0,32.0859375,-0.5,1970-01-01,03:21:40,2.0,0.09881422924901186,
-1,1970-01-01 03:23:20,KELP,2023.0,34.0,,,,,2026.0,30.0,,,,,2024.5,32.75,-7975.5,1970-01-01,03:23:20,3.0,0.14818473697209186,
-1,1970-01-01 03:25:00,KELP,2023.0,29.0,,,,,2026.0,29.0,,,,,2024.5,29.65625,-7976.5,1970-01-01,03:25:00,3.0,0.14818473697209186,
-1,1970-01-01 03:26:40,KELP,2023.0,30.0,,,,,2026.0,26.0,,,,,2024.5,27.1953125,-7975.5,1970-01-01,03:26:40,3.0,0.14818473697209186,
-1,1970-01-01 03:28:20,KELP,2023.0,19.0,,,,,2026.0,20.0,,,,,2024.5,33.4453125,0.0,1970-01-01,03:28:20,3.0,0.14818473697209186,
-1,1970-01-01 03:30:00,KELP,2023.0,22.0,,,,,2026.0,22.0,,,,,2024.5,39.671875,-7975.5,1970-01-01,03:30:00,3.0,0.14818473697209186,
-1,1970-01-01 03:31:40,KELP,2023.0,22.0,,,,,2026.0,22.0,,,,,2024.5,35.015625,-7975.5,1970-01-01,03:31:40,3.0,0.14818473697209186,
-1,1970-01-01 03:33:20,KELP,2023.0,22.0,,,,,2026.0,22.0,,,,,2024.5,31.5078125,-7975.5,1970-01-01,03:33:20,3.0,0.14818473697209186,
-1,1970-01-01 03:35:00,KELP,2023.0,36.0,,,,,2026.0,29.0,,,,,2024.5,26.984375,0.0,1970-01-01,03:35:00,3.0,0.14818473697209186,
-1,1970-01-01 03:36:40,KELP,2025.0,1.0,2023.0,6.0,2022.0,20.0,2026.0,20.0,,,,,2025.5,47.7890625,-7973.5,1970-01-01,03:36:40,1.0,0.049370525796099726,
-1,1970-01-01 03:38:20,KELP,2023.0,33.0,,,,,2026.0,26.0,,,,,2024.5,40.6875,-7975.5,1970-01-01,03:38:20,3.0,0.14818473697209186,
-1,1970-01-01 03:40:00,KELP,2022.0,22.0,,,,,2025.0,5.0,2026.0,22.0,,,2023.5,44.3359375,-7978.0,1970-01-01,03:40:00,3.0,0.14825796886582654,
-1,1970-01-01 03:41:40,KELP,2023.0,6.0,2022.0,24.0,,,2026.0,24.0,,,,,2024.5,45.8828125,1.0,1970-01-01,03:41:40,3.0,0.14818473697209186,
-1,1970-01-01 03:43:20,KELP,2023.0,32.0,,,,,2026.0,32.0,,,,,2024.5,43.9921875,-7975.5,1970-01-01,03:43:20,3.0,0.14818473697209186,
-1,1970-01-01 03:45:00,KELP,2022.0,30.0,,,,,2025.0,8.0,2026.0,30.0,,,2023.5,44.6015625,-7976.5,1970-01-01,03:45:00,3.0,0.14825796886582654,
-1,1970-01-01 03:46:40,KELP,2023.0,24.0,,,,,2025.0,3.0,2026.0,25.0,,,2024.0,36.9296875,-7974.5,1970-01-01,03:46:40,2.0,0.09881422924901186,
-1,1970-01-01 03:48:20,KELP,2023.0,25.0,,,,,2026.0,21.0,,,,,2024.5,36.765625,0.5,1970-01-01,03:48:20,3.0,0.14818473697209186,
-1,1970-01-01 03:50:00,KELP,2023.0,23.0,,,,,2026.0,22.0,,,,,2024.5,33.71875,-7972.5,1970-01-01,03:50:00,3.0,0.14818473697209186,
-1,1970-01-01 03:51:40,KELP,2023.0,22.0,,,,,2024.0,6.0,2025.0,4.0,2026.0,22.0,2023.5,40.390625,-7974.5,1970-01-01,03:51:40,1.0,0.04941932295527551,
-1,1970-01-01 03:53:20,KELP,2023.0,3.0,2022.0,29.0,,,2026.0,29.0,,,,,2024.5,49.609375,-7976.5,1970-01-01,03:53:20,3.0,0.14818473697209186,
-1,1970-01-01 03:55:00,KELP,2023.0,25.0,,,,,2025.0,1.0,2026.0,25.0,,,2024.0,33.140625,-0.5,1970-01-01,03:55:00,2.0,0.09881422924901186,
-1,1970-01-01 03:56:40,KELP,2023.0,20.0,,,,,2026.0,21.0,,,,,2024.5,32.1796875,-7975.5,1970-01-01,03:56:40,3.0,0.14818473697209186,
-1,1970-01-01 03:58:20,KELP,2022.0,29.0,,,,,2026.0,29.0,,,,,2024.0,54.875,-7976.0,1970-01-01,03:58:20,4.0,0.1976284584980237,
-1,1970-01-01 04:00:00,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,43.4921875,-7975.5,1970-01-01,04:00:00,3.0,0.14818473697209186,
-1,1970-01-01 04:01:40,KELP,2023.0,24.0,,,,,2026.0,24.0,,,,,2024.5,41.4609375,0.0,1970-01-01,04:01:40,3.0,0.14818473697209186,
-1,1970-01-01 04:03:20,KELP,2022.0,28.0,,,,,2024.0,2.0,2026.0,28.0,,,2023.0,51.25,-7975.5,1970-01-01,04:03:20,2.0,0.09886307464162135,
-1,1970-01-01 04:05:00,KELP,2022.0,30.0,,,,,2025.0,30.0,,,,,2023.5,70.4609375,-7975.0,1970-01-01,04:05:00,3.0,0.14825796886582654,
