day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,bid_liquidity,ask_liquidity,total_liquidity,ob_skew,bid_price_spacing,ask_price_spacing,price_spacing_ratio,bid_top_concentration,ask_top_concentration,bid_decay,ask_decay,book_pressure,spread,spread_pct,bid_shape,ask_shape,liquidity_change_5,spread_vol_5,ob_skew_ma_5,liquidity_change_10,spread_vol_10,ob_skew_ma_10,liquidity_change_20,spread_vol_20,ob_skew_ma_20
-1,1000,KELP,2024.0,26.0,,,,,2026.0,6.0,2027.0,26.0,,,2025.0,-31.984375,-7975.0,,,,0.0,,1.0,,,,,0.23076834319868,,2.0,0.09876543209876544,,,,0.5477225575051661,0.0,,0.4216370213557841,0.0,,,
-1,1100,KELP,2025.0,6.0,2024.0,26.0,,,2027.0,2.0,2028.0,24.0,,,2026.0,-37.546875,1.0,,,,0.0,1.0,1.0,1.0,,,0.23076834319868,0.08333298611255786,,2.0,0.09871668311944717,,,,0.5477225575051661,0.0,,0.483045891539648,0.0,,,
-1,1200,KELP,2024.0,21.0,,,,,2026.0,8.0,2028.0,21.0,,,2025.0,-43.171875,-7971.5,,,,0.0,,2.0,,,,,0.38095056690206236,,2.0,0.09876543209876544,,,,0.5477225575051661,0.0,,0.5163977794943222,0.0,,,
-1,1300,KELP,2024.0,31.0,,,,,2028.0,31.0,,,,,2026.0,-43.984375,1.0,,,,0.0,,,,,,,,,4.0,0.19743336623889435,,,,0.8944271909999157,0.0,,0.6749485577105528,0.0,,,
-1,1400,KELP,2025.0,3.0,2024.0,25.0,,,2028.0,26.0,,,,,2026.5,-52.6015625,-7973.5,,,,0.0,1.0,,,,,0.11999952000191999,,,3.0,0.1480384900074019,,,,0.8944271909999157,0.0,,0.6749485577105528,0.0,,,
-1,1500,KELP,2024.0,27.0,,,,,2028.0,27.0,,,,,2026.0,-55.203125,-0.5,,,,0.0,,,,,,,,,4.0,0.19743336623889435,,,,0.9999999999999999,0.0,,0.7888106377466155,0.0,,,
-1,1600,KELP,2024.0,29.0,,,,,2026.0,4.0,2028.0,29.0,,,2025.0,-50.6796875,-7975.0,,,,0.0,,2.0,,,,,0.13793055886014186,,2.0,0.09876543209876544,,,,0.9999999999999999,0.0,,0.7888106377466155,0.0,,,
-1,1700,KELP,2024.0,22.0,,,,,2026.0,8.0,2028.0,22.0,,,2025.0,-46.4375,0.0,,,,0.0,,2.0,,,,,0.36363471075131476,,2.0,0.09876543209876544,,,,0.9999999999999999,0.0,,0.8232726023485646,0.0,,,
-1,1800,KELP,2024.0,23.0,,,,,2028.0,23.0,,,,,2026.0,-40.7265625,-7977.0,,,,0.0,,,,,,,,,4.0,0.19743336623889435,,,,0.9999999999999999,0.0,,0.9189365834726815,0.0,,,
-1,1900,KELP,2024.0,29.0,,,,,2026.0,5.0,2027.0,29.0,,,2025.0,-25.5703125,-1.0,,,,0.0,,1.0,,,,,0.17241319857517734,,2.0,0.09876543209876544,,,,1.0954451150103321,0.0,,0.9486832980505138,0.0,,0.8013147091860319,0.0
-1,2000,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-26.7578125,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.8944271909999156,0.0,,0.9189365834726815,0.0,,0.6958523739384594,0.0
-1,2100,KELP,2024.0,27.0,,,,,2027.0,2.0,2028.0,25.0,,,2025.5,-35.609375,-7973.5,,,,0.0,,1.0,,,,,0.07999968000128,,3.0,0.1481115773882992,,,,0.8366600265340752,0.0,,0.8755950357709131,0.0,,0.6958523739384594,0.0
-1,2200,KELP,2024.0,25.0,,,,,2026.0,7.0,2027.0,1.0,2028.0,24.0,2025.0,-38.140625,-7976.0,,64881.0,,0.0,,1.0,,,0.2187493164083862,,6.999300069993001,,2.0,0.09876543209876544,,0.9999000099990001,,0.8366600265340752,0.0,,0.8755950357709131,0.0,,0.7163503994113789,0.0
-1,2300,KELP,2024.0,32.0,,,,,2028.0,32.0,,,,,2026.0,-45.0390625,1.0,,,,0.0,,,,,,,,,4.0,0.19743336623889435,,,,0.8366600265340752,0.0,,0.8755950357709131,0.0,,0.7677718959499146,0.0
-1,2400,KELP,2024.0,29.0,,,,,2025.0,1.0,2028.0,29.0,,,2024.5,-48.5546875,-7976.5,,,,0.0,,3.0,,,,,0.034482639715035464,,1.0,0.04939491232403062,,,,1.1401754250991378,0.0,,1.0593499054713804,0.0,,0.8645047258706176,0.0
-1,2500,KELP,2025.0,2.0,2024.0,23.0,,,2027.0,1.0,2028.0,22.0,,,2026.0,-38.765625,-7974.0,,,,0.0,1.0,1.0,1.0,,,0.08695614366894057,0.045454338843914345,,2.0,0.09871668311944717,,,,1.1401754250991378,0.0,,0.9718253158075503,0.0,,0.8750939799154207,0.0
-1,2600,KELP,2025.0,3.0,2024.0,23.0,,,2028.0,23.0,,,,,2026.5,-38.8984375,-7973.5,,,,0.0,1.0,,,,,0.13043421550341086,,,3.0,0.1480384900074019,,,,1.1401754250991378,0.0,,0.966091783079296,0.0,,0.8645047258706176,0.0
-1,2700,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-32.390625,-1.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,1.1401754250991378,0.0,,0.948683298050514,0.0,,0.8645047258706176,0.0
-1,2800,KELP,2023.0,25.0,,,,,2027.0,25.0,,,,,2025.0,-0.5390625,-7976.5,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,1.1401754250991378,0.0,,0.948683298050514,0.0,,0.910465468000326,0.0
-1,2900,KELP,2023.0,26.0,,,,,2027.0,26.0,,,,,2025.0,5.546875,-7975.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.8366600265340752,0.0,,0.9944289260117535,0.0,,0.9514531821875087,0.0
-1,3000,KELP,2024.0,29.0,,,,,2027.0,26.0,,,,,2025.5,-10.90625,-7976.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.5477225575051656,0.0,,0.9944289260117535,0.0,,0.9333020044867295,0.0
-1,3100,KELP,2023.0,26.0,,,,,2025.0,5.0,2026.0,26.0,,,2024.0,38.671875,-1.5,,,,0.0,,1.0,,,,,0.19230695266556666,,2.0,0.09881422924901186,,,,0.8366600265340752,0.0,,1.0327955589886446,0.0,,0.9333020044867295,0.0
-1,3200,KELP,2023.0,23.0,,,,,2025.0,3.0,2026.0,23.0,,,2024.0,29.8359375,-7976.0,,,,0.0,,1.0,,,,,0.13043421550341086,,2.0,0.09881422924901186,,,,0.9999999999999998,0.0,,1.0327955589886446,0.0,,0.9333020044867295,0.0
-1,3300,KELP,2023.0,32.0,,,,,2025.0,2.0,2026.0,32.0,,,2024.0,22.8046875,-7976.0,,,,0.0,,1.0,,,,,0.062499804688110346,,2.0,0.09881422924901186,,,,0.8944271909999156,0.0,,0.9660917830792958,0.0,,0.910465468000326,0.0
-1,3400,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,24.1796875,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.5477225575051659,0.0,,0.7888106377466156,0.0,,0.910465468000326,0.0
-1,3500,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,23.34375,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.5477225575051659,0.0,,0.7378647873726221,0.0,,0.8645047258706176,0.0
-1,3600,KELP,2023.0,21.0,,,,,2026.0,21.0,,,,,2024.5,23.515625,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.5477225575051659,0.0,,0.7378647873726221,0.0,,0.8506963092234008,0.0
-1,3700,KELP,2023.0,27.0,,,,,2026.0,24.0,,,,,2024.5,38.609375,-7978.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.44721359549995754,0.0,,0.7378647873726221,0.0,,0.8335087534664907,0.0
-1,3800,KELP,2023.0,25.0,,,,,2026.0,25.0,,,,,2024.5,39.125,-7974.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.0,0.0,,0.632455532033676,0.0,,0.7863975156570493,0.0
-1,3900,KELP,2023.0,28.0,,,,,2026.0,26.0,,,,,2024.5,34.7890625,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.0,0.0,,0.4830458915396479,0.0,,0.7677718959499146,0.0
-1,4000,KELP,2023.0,32.0,,,,,2026.0,32.0,,,,,2024.5,25.0078125,-7976.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.0,0.0,,0.4830458915396479,0.0,,0.7677718959499146,0.0
-1,4100,KELP,2023.0,29.0,,,,,2027.0,29.0,,,,,2025.0,6.421875,-7975.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.44721359549995754,0.0,,0.567646212197547,0.0,,0.812727700887249,0.0
-1,4200,KELP,2023.0,26.0,,,,,2027.0,26.0,,,,,2025.0,7.1796875,-7974.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.5477225575051659,0.0,,0.5676462121975473,0.0,,0.8255779474818964,0.0
-1,4300,KELP,2023.0,29.0,,,,,2024.0,5.0,2026.0,22.0,,,2023.5,26.25,-1.5,,,,0.0,,2.0,,,,,0.22727169421957172,,1.0,0.04941932295527551,,,,1.224744871391589,0.0,,0.8164965809277264,0.0,,0.894427190999916,0.0
-1,4400,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,23.6484375,-7972.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,1.224744871391589,0.0,,0.8164965809277264,0.0,,0.7880689256524123,0.0
-1,4500,KELP,2023.0,28.0,,,,,2026.0,29.0,,,,,2024.5,28.2734375,-7974.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,1.224744871391589,0.0,,0.8164965809277264,0.0,,0.7591546545162482,0.0
-1,4600,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,27.1484375,-7974.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,1.095445115010332,0.0,,0.8164965809277264,0.0,,0.7591546545162482,0.0
-1,4700,KELP,2023.0,25.0,,,,,2025.0,3.0,2026.0,32.0,,,2024.0,17.515625,-0.5,,,,0.0,,1.0,,,,,0.09374970703216551,,2.0,0.09881422924901186,,,,0.8944271909999155,0.0,,0.8755950357709134,0.0,,0.7880689256524123,0.0
-1,4800,KELP,2023.0,24.0,,,,,2027.0,24.0,,,,,2025.0,6.75,-7975.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.7071067811865471,0.0,,0.9428090415820637,0.0,,0.7880689256524123,0.0
-1,4900,KELP,2023.0,22.0,,,,,2027.0,22.0,,,,,2025.0,3.65625,-7973.5,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.8366600265340752,0.0,,0.9944289260117536,0.0,,0.7880689256524123,0.0
-1,5000,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,24.828125,-7976.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.8366600265340751,0.0,,0.9944289260117536,0.0,,0.7880689256524123,0.0
-1,5100,KELP,2023.0,37.0,,,,,2026.0,31.0,,,,,2024.5,23.7421875,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.8366600265340751,0.0,,0.9428090415820637,0.0,,0.7591546545162482,0.0
-1,5200,KELP,2023.0,35.0,,,,,2026.0,27.0,,,,,2024.5,25.34375,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.5477225575051654,0.0,,0.8755950357709134,0.0,,0.7254762501100116,0.0
-1,5300,KELP,2025.0,1.0,2023.0,21.0,,,2026.0,21.0,,,,,2025.5,23.2578125,-7974.5,,,,0.0,2.0,,,,,0.047618820862757795,,,1.0,0.049370525796099726,,,,1.0954451150103317,0.0,,0.8755950357709134,0.0,,0.8255779474818964,0.0
-1,5400,KELP,2023.0,21.0,,,,,2025.0,6.0,2027.0,21.0,,,2024.0,5.9375,-7976.0,,,,0.0,,2.0,,,,,0.2857129251765468,,2.0,0.09881422924901186,,,,0.8944271909999153,0.0,,0.9189365834726815,0.0,,0.8522416262267903,0.0
-1,5500,KELP,2023.0,27.0,,,,,2027.0,27.0,,,,,2025.0,0.296875,1.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,1.1401754250991376,0.0,,0.9944289260117534,0.0,,0.8870412083230168,0.0
-1,5600,KELP,2025.0,2.0,2023.0,28.0,,,2027.0,28.0,,,,,2026.0,-2.125,-7974.0,,,,0.0,2.0,,,,,0.07142831632744169,,,2.0,0.09871668311944717,,,,1.1401754250991376,0.0,,1.0327955589886444,0.0,,0.9119095061289915,0.0
-1,5700,KELP,2024.0,26.0,,,,,2027.0,27.0,,,,,2025.5,-6.6015625,-7976.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,1.1401754250991376,0.0,,0.9944289260117534,0.0,,0.9119095061289915,0.0
-1,5800,KELP,2024.0,31.0,,,,,2027.0,31.0,,,,,2025.5,-23.3203125,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.836660026534075,0.0,,0.9189365834726815,0.0,,0.9119095061289915,0.0
-1,5900,KELP,2024.0,35.0,,,,,2027.0,30.0,,,,,2025.5,-19.375,0.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.7071067811865469,0.0,,0.8232726023485645,0.0,,0.9119095061289915,0.0
-1,6000,KELP,2024.0,30.0,,,,,2027.0,30.0,,,,,2025.5,-16.9453125,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.447213595499957,0.0,,0.8232726023485645,0.0,,0.9119095061289915,0.0
-1,6100,KELP,2024.0,24.0,,,,,2027.0,25.0,,,,,2025.5,-16.96875,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.8232726023485645,0.0,,0.8750939799154207,0.0
-1,6200,KELP,2024.0,22.0,,,,,2027.0,22.0,,,,,2025.5,-19.6171875,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.8232726023485645,0.0,,0.8335087534664909,0.0
-1,6300,KELP,2024.0,30.0,,,,,2027.0,25.0,,,,,2025.5,-30.796875,0.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.5676462121975469,0.0,,0.7181848464596079,0.0
-1,6400,KELP,2024.0,25.0,,,,,2027.0,25.0,,,,,2025.5,-29.703125,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.47140452079103207,0.0,,0.7181848464596079,0.0
-1,6500,KELP,2024.0,27.0,,,,,2027.0,27.0,,,,,2025.5,-19.0390625,-7971.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.31622776601683816,0.0,,0.7181848464596079,0.0
-1,6600,KELP,2024.0,26.0,,,,,2028.0,26.0,,,,,2026.0,-44.09375,-7974.0,,,,0.0,,,,,,,,,4.0,0.19743336623889435,,,,0.447213595499957,0.0,,0.3162277660168388,0.0,,0.7591546545162482,0.0
-1,6700,KELP,2025.0,7.0,2024.0,20.0,,,2028.0,20.0,,,,,2026.5,-51.609375,0.5,,,,0.0,1.0,,,,,0.34999825000874996,,,3.0,0.1480384900074019,,,,0.447213595499957,0.0,,0.3162277660168388,0.0,,0.7254762501100114,0.0
-1,6800,KELP,2024.0,32.0,,,,,2026.0,8.0,2027.0,2.0,2028.0,30.0,2025.0,-34.4453125,-7973.5,,81102.0,,0.0,,1.0,,,0.19999950000124997,,3.9998000099994995,,2.0,0.09876543209876544,,0.9999000099990001,,0.7071067811865469,0.0,,0.47140452079103207,0.0,,0.718184846459608,0.0
-1,6900,KELP,2024.0,27.0,,,,,2026.0,1.0,2027.0,27.0,,,2025.0,-25.78125,-7974.0,,,,0.0,,1.0,,,,,0.03703689986333384,,2.0,0.09876543209876544,,,,0.836660026534075,0.0,,0.5676462121975469,0.0,,0.6958523739384598,0.0
-1,7000,KELP,2026.0,4.0,2024.0,27.0,,,2027.0,27.0,,,,,2026.5,-28.421875,-7975.0,,,,0.0,2.0,,,,,0.14814759945333536,,,1.0,0.049346163335800636,,,,1.1401754250991376,0.0,,0.8232726023485645,0.0,,0.8013147091860325,0.0
-1,7100,KELP,2024.0,30.0,,,,,2027.0,30.0,,,,,2025.5,-18.2734375,-1.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.836660026534075,0.0,,0.8232726023485645,0.0,,0.8013147091860325,0.0
-1,7200,KELP,2024.0,28.0,,,,,2027.0,28.0,,,,,2025.5,-12.796875,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.836660026534075,0.0,,0.8232726023485645,0.0,,0.8013147091860325,0.0
-1,7300,KELP,2024.0,35.0,,,,,2027.0,31.0,,,,,2025.5,-12.390625,-7977.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.8944271909999154,0.0,,0.8232726023485645,0.0,,0.6958523739384598,0.0
-1,7400,KELP,2024.0,22.0,,,,,2027.0,23.0,,,,,2025.5,-14.84375,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.8944271909999154,0.0,,0.8232726023485645,0.0,,0.6708203932499373,0.0
-1,7500,KELP,2024.0,25.0,,,,,2027.0,25.0,,,,,2025.5,-18.9375,0.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.8232726023485645,0.0,,0.615587011251093,0.0
-1,7600,KELP,2024.0,22.0,,,,,2027.0,22.0,,,,,2025.5,-17.9765625,-7973.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.6992058987801008,0.0,,0.5871429486124001,0.0
-1,7700,KELP,2024.0,21.0,,,,,2027.0,22.0,,,,,2025.5,-16.9609375,-7974.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.6992058987801008,0.0,,0.5871429486124001,0.0
-1,7800,KELP,2024.0,23.0,,,,,2027.0,23.0,,,,,2025.5,-16.0546875,-7975.5,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.6749485577105526,0.0,,0.5871429486124001,0.0
-1,7900,KELP,2024.0,31.0,,,,,2027.0,27.0,,,,,2025.5,-15.5078125,0.0,,,,0.0,,,,,,,,,3.0,0.1481115773882992,,,,0.0,0.0,,0.6324555320336757,0.0,,0.5871429486124001,0.0
-1,8000,KELP,2024.0,27.0,,,,,2026.0,8.0,2027.0,27.0,,,2025.0,-10.21875,-7975.0,,,,0.0,,1.0,,,,,0.2962951989066707,,2.0,0.09876543209876544,,,,0.4472135954999569,0.0,,0.316227766016838,0.0,,0.615587011251093,0.0
-1,8100,KELP,2023.0,23.0,,,,,2027.0,23.0,,,,,2025.0,9.0625,-7975.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.7071067811865469,0.0,,0.471404520791032,0.0,,0.6708203932499373,0.0
-1,8200,KELP,2023.0,23.0,,,,,2025.0,1.0,2026.0,23.0,,,2024.0,16.5859375,-7976.0,,,,0.0,,1.0,,,,,0.043478071834470285,,2.0,0.09881422924901186,,,,0.836660026534075,0.0,,0.5676462121975466,0.0,,0.6958523739384598,0.0
-1,8300,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,34.0,0.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.836660026534075,0.0,,0.5676462121975466,0.0,,0.6958523739384598,0.0
-1,8400,KELP,2023.0,28.0,,,,,2026.0,28.0,,,,,2024.5,33.109375,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.836660026534075,0.0,,0.5676462121975466,0.0,,0.6958523739384598,0.0
-1,8500,KELP,2023.0,31.0,,,,,2026.0,31.0,,,,,2024.5,37.0546875,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.7071067811865469,0.0,,0.5676462121975466,0.0,,0.6958523739384598,0.0
-1,8600,KELP,2023.0,22.0,,,,,2026.0,23.0,,,,,2024.5,28.8984375,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.447213595499957,0.0,,0.5676462121975466,0.0,,0.6386663736585058,0.0
-1,8700,KELP,2023.0,27.0,,,,,2025.0,4.0,2026.0,27.0,,,2024.0,20.3125,-0.5,,,,0.0,,1.0,,,,,0.14814759945333536,,2.0,0.09881422924901186,,,,0.447213595499957,0.0,,0.6324555320336757,0.0,,0.6569466853317872,0.0
-1,8800,KELP,2024.0,7.0,2023.0,25.0,,,2027.0,25.0,,,,,2025.5,5.453125,-7971.0,,,,0.0,1.0,,,,,0.27999888000448,,,3.0,0.1481115773882992,,,,0.447213595499957,0.0,,0.6324555320336757,0.0,,0.6386663736585058,0.0
-1,8900,KELP,2024.0,1.0,2023.0,26.0,,,2027.0,26.0,,,,,2025.5,8.0546875,0.0,,,,0.0,1.0,,,,,0.038461390533113336,,,3.0,0.1481115773882992,,,,0.447213595499957,0.0,,0.6324555320336757,0.0,,0.6155870112510929,0.0
-1,9000,KELP,2023.0,31.0,,,,,2027.0,31.0,,,,,2025.0,9.1328125,-7975.0,,,,0.0,,,,,,,,,4.0,0.19753086419753088,,,,0.7071067811865469,0.0,,0.6666666666666669,0.0,,0.5104177855340402,0.0
-1,9100,KELP,2023.0,29.0,,,,,2026.0,2.0,2027.0,27.0,,,2024.5,13.2734375,-0.5,,,,0.0,,1.0,,,,,0.07407379972666768,,3.0,0.14818473697209186,,,,0.7071067811865469,0.0,,0.5676462121975467,0.0,,0.5104177855340402,0.0
-1,9200,KELP,2023.0,27.0,,,,,2025.0,7.0,2026.0,27.0,,,2024.0,15.921875,-7977.5,,,,0.0,,1.0,,,,,0.25925829904333686,,2.0,0.09881422924901186,,,,0.7071067811865469,0.0,,0.5676462121975467,0.0,,0.5525062514530825,0.0
-1,9300,KELP,2023.0,21.0,,,,,2026.0,21.0,,,,,2024.5,25.0,0.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.7071067811865469,0.0,,0.5676462121975467,0.0,,0.5525062514530825,0.0
-1,9400,KELP,2023.0,23.0,,,,,2026.0,23.0,,,,,2024.5,29.25,-7976.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.7071067811865469,0.0,,0.5676462121975467,0.0,,0.5525062514530825,0.0
-1,9500,KELP,2023.0,35.0,,,,,2026.0,31.0,,,,,2024.5,25.7734375,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.447213595499957,0.0,,0.5676462121975467,0.0,,0.5525062514530825,0.0
-1,9600,KELP,2023.0,31.0,,,,,2026.0,31.0,,,,,2024.5,33.421875,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.447213595499957,0.0,,0.5676462121975467,0.0,,0.5525062514530825,0.0
-1,9700,KELP,2023.0,22.0,,,,,2026.0,22.0,,,,,2024.5,33.4765625,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.0,0.0,,0.4714045207910321,0.0,,0.5525062514530825,0.0
-1,9800,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,31.0546875,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.0,0.0,,0.4714045207910321,0.0,,0.5525062514530825,0.0
-1,9900,KELP,2025.0,4.0,2023.0,25.0,,,2026.0,25.0,,,,,2025.5,21.4140625,1.0,,,,0.0,2.0,,,,,0.15999936000256,,,1.0,0.049370525796099726,,,,0.8944271909999154,0.0,,0.7888106377466153,0.0,,0.6958523739384598,0.0
-1,10000,KELP,2023.0,36.0,,,,,2026.0,28.0,,,,,2024.5,22.546875,-7975.5,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.8944271909999154,0.0,,0.6749485577105524,0.0,,0.6708203932499371,0.0
-1,10100,KELP,2023.0,25.0,,,,,2026.0,25.0,,,,,2024.5,26.9140625,0.0,,,,0.0,,,,,,,,,3.0,0.14818473697209186,,,,0.8944271909999154,0.0,,0.6749485577105524,0.0,,0.6155870112510929,0.0
-1,10200,KELP,2022.0,28.0,,,,,2026.0,28.0,,,,,2024.0,56.0625,-7976.0,,,,0.0,,,,,,,,,4.0,0.1976284584980237,,,,1.095445115010332,0.0,,0.7378647873726218,0.0,,0.6407232755171874,0.0
-1,10300,KELP,2024.0,1.0,2022.0,35.0,,,2025.0,27.0,,,,,2024.5,85.078125,0.5,,,,0.0,2.0,,,,,0.028571346939008743,,,1.0,0.04939491232403062,,,,1.3416407864998736,0.0,,0.9486832980505134,0.0,,0.7677718959499149,0.0
