day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,returns,log_returns,sma_5,ema_5,volatility_5,rolling_return_5,price_zscore_5,sma_10,ema_10,volatility_10,rolling_return_10,price_zscore_10,sma_20,ema_20,macd,macd_signal,macd_hist,volatility_20,rolling_return_20,price_zscore_20,sma_50,ema_50,volatility_50,rolling_return_50,price_zscore_50,rsi,bb_middle,bb_std,bb_upper,bb_lower,bb_width,bb_pct,atr,atr_pct,bid_ask_imbalance,bid_ask_imbalance_sma,ob_pressure,momentum_5,volume_momentum_5,momentum_10,volume_momentum_10,momentum_20,volume_momentum_20,mean_rev_signal,trend_signal,high_20,low_20,breakout_signal,rolling_sharpe,downside_volatility_20,rolling_sortino,max_drawdown_50,alpha_signal,alpha_signal_norm
-1,1000,KELP,2024.0,26.0,,,,,2026.0,6.0,2027.0,26.0,,,2025.0,-31.984375,-7975.0,-0.0002468526289804984,-0.00024688310210573293,2025.9,2025.6972345001611,0.0002813217674258127,-0.00074025340125905,-1.0954451150103068,2026.2,2026.2663993124522,0.0003496478692091105,-0.001726203610773469,-1.8973665961006894,,2026.960068146169,-0.7657794278966321,-0.5180131955769643,-0.24776623231966777,,,,,2027.7245753207794,,,,,,,,,,,,,0.6249980468811034,-0.004458914910025602,4984.359423876799,-0.0007401924500369805,-0.14583333333333337,-0.0017254128666502888,0.0,,,,0,,,0,,,,,0.02499960937622067,0.0
-1,1100,KELP,2025.0,6.0,2024.0,26.0,,,2027.0,2.0,2028.0,24.0,,,2026.0,-37.546875,1.0,0.0004938271604937317,0.0004937052679890797,2025.7,2025.7981563334408,0.00037433646589876,-0.0004931570574442379,0.5262348115839801,2026.15,2026.2179630738244,0.0002716115367687585,-0.0002464262407653184,-0.23968063858117858,,2026.8686330846292,-0.7445237729637029,-0.5633153110543121,-0.18120846190939077,,,,,2027.6569449160431,,,,,,,,,,,,,0.499993750078124,-0.03907459907506254,0.499993750078124,-0.0004933399111988201,-0.13414634146341464,-0.0002467308166790305,-0.0474934036939314,,,,0,,,0,,,,,-1.2499843752011852e-06,0.0
-1,1200,KELP,2024.0,21.0,,,,,2026.0,8.0,2028.0,21.0,,,2025.0,-43.171875,-7971.5,-0.000493583415597243,-0.0004937052679891822,2025.4,2025.532104222294,0.00041303437582952365,-0.0007400705174420708,-0.9561828874671384,2026.0,2025.9965152422199,0.00030892127554666554,-0.0007400096563625613,-1.4142135623727523,,2026.6906680289503,-0.799157960432467,-0.6104838409299431,-0.18867411950252388,,,,,2027.552750997767,,,,,,,,,,,,,0.44827431629546105,0.000990939130420293,3573.418712349268,-0.0007401924500369805,0.028169014084507005,-0.0007401924500369805,-0.03601108033240996,,,,0,,,0,,,,,-0.010345136740907784,0.0
-1,1300,KELP,2024.0,31.0,,,,,2028.0,31.0,,,,,2026.0,-43.984375,1.0,0.0004938271604937317,0.0004937052679890797,2025.5,2025.6880694815295,0.0004416072809158691,0.00024721827640972194,0.9999999999995595,2025.95,2025.9971488345434,0.00035768659494551843,-0.0002461824958688297,0.07297563831149044,,2026.6248901214312,-0.7530832302679755,-0.6390037187975497,-0.11407951147042583,,,,,2027.491858801776,,,,33.32711227237583,,,,,,,2.6785714285714284,0.13220984346354533,0.0,-0.08688758244981734,0.0,0.0002468526289804984,0.21232876712328763,-0.0002467308166790305,0.08333333333333326,,,,0,,,0,,,,,-0.1,0.0
-1,1400,KELP,2025.0,3.0,2024.0,25.0,,,2028.0,26.0,,,,,2026.5,-52.6015625,-7973.5,0.0002467917077986215,0.0002467612597345525,2025.7,2025.9587129876866,0.0004484384884263623,0.0004940099842083434,1.1925695879995433,2025.95,2026.0885763191718,0.00036794081557363687,6.092119297917975e-07,0.8027320214270586,,2026.612995824152,-0.6685166099935032,-0.6449062970367404,-0.023610312956762747,,,,,2027.452962378177,,,,37.493438648236555,,,,,,,2.8214285714285716,0.13922667512600895,-0.7931007134458157,-0.1661976537943989,-6323.788538660211,0.0004937052579609968,-0.096045197740113,0.0,-0.06631299734748008,,,,0,,,0,,,,,-0.2586201426891631,0.0
-1,1500,KELP,2024.0,27.0,,,,,2028.0,27.0,,,,,2026.0,-55.203125,-0.5,-0.0002467308166790305,-0.00024676125973457637,2025.9,2025.9724753251244,0.0004484150180101307,0.0004941317965098113,0.18257418583482965,2025.9,2026.0724715338677,0.0003761268318098036,-0.0002461216047492387,0.1519109050623593,,2026.5546152694708,-0.6345283278981242,-0.6428307032090173,0.008302375310893062,,,,,2027.3959834613859,,,,46.14390746608423,,,,,,,2.857142857142857,0.14102383302778168,0.0,-0.1661976537943989,0.0,0.0004938271604937317,0.13749999999999996,-0.0002467308166790305,-0.017045454545454586,,,,0,,,0,,,,,0.1,0.0
-1,1600,KELP,2024.0,29.0,,,,,2026.0,4.0,2028.0,29.0,,,2025.0,-50.6796875,-7975.0,-0.000493583415597243,-0.0004937052679891822,2025.7,2025.6483168834163,0.0004483948853429387,-0.0004932787795811633,-1.0434983894997274,2025.7,2025.8774767095279,0.00038940739208511154,-0.0009864358370254012,-1.1927198519181827,,2026.4065566723784,-0.6804403196706517,-0.6503526265013442,-0.030087693169307483,,,,,2027.3020233256452,,,,39.99253472685099,,,,,,,2.7857142857142856,0.13756613756613756,0.7575734618986002,-0.023773863159353693,6041.648358641337,-0.000493583415597243,0.13736263736263732,-0.0009866798223976403,0.00867052023121384,,,,0,,,0,,,,,0.051514692379720034,0.0
-1,1700,KELP,2024.0,22.0,,,,,2026.0,8.0,2028.0,22.0,,,2025.0,-46.4375,0.0,0.0,0.0,2025.7,2025.432211255611,0.0003902794117586091,3.046360160796624e-07,-1.0434983894997274,2025.55,2025.7179354896136,0.0003867926800732084,-0.0007397658814259911,-0.9995411791444873,,2026.2725988940567,-0.7086569477585272,-0.6620134907527808,-0.04664345700574635,,,,,2027.2117479011101,,,,39.99253472685099,,,,,,,2.7142857142857144,0.13403880070546736,0.46666511111629627,0.10689231195361995,0.0,0.0,0.004830917874396157,-0.0007401924500369805,0.014326647564469885,,,,0,,,0,,,,,-0.006666977776740746,0.0
-1,1800,KELP,2024.0,23.0,,,,,2028.0,23.0,,,,,2026.0,-40.7265625,-7977.0,0.0004938271604937317,0.0004937052679890797,2025.7,2025.6214741704075,0.0003902794117586091,3.046360160796624e-07,0.4472135954997864,2025.6,2025.7692199460473,0.00039376200846358067,0.0002475229124258016,0.704664263417281,,2026.2466370946227,-0.6429160501320439,-0.6581940026286335,0.015277952496589586,,,,,2027.1642283755764,,,,47.0510739407627,,,,,,,2.7857142857142856,0.13749823720208715,0.0,0.20044039728237695,0.0,0.0,-0.07692307692307687,0.0002468526289804984,0.04237288135593231,,,,0,,,0,,,,,0.1,0.0
-1,1900,KELP,2024.0,29.0,,,,,2026.0,5.0,2027.0,29.0,,,2025.0,-25.5703125,-1.0,-0.000493583415597243,-0.0004937052679891822,2025.4,2025.414316113605,0.00041305256063471337,-0.0007400704873797848,-0.7302967433401056,2025.55,2025.6293617740387,0.0004267621565060924,-0.00024606050317144135,-0.9187959765422961,2026.05,2026.1279097522777,-0.6638550499958455,-0.6593262121020759,-0.004528837893769677,,,-1.2040157720057152,,2027.0793566745735,,,,42.09905908602943,2026.05,0.8720815992724141,2027.7941631985448,2024.3058368014551,0.001721737566738048,0.19899605699856823,2.7142857142857144,0.13403880070546736,0.7058802768227151,0.27102842496464846,0.7058802768227151,-0.0007401924500369805,0.02604166666666674,-0.0002468526289804984,-0.03252032520325199,,,1.2040157720057152,-1,2028.5,2025.0,0,,,,,0.1023807869662576,0.0
-1,2000,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-26.7578125,-7974.5,0.00024691358024697685,0.0002468831021057964,2025.3,2025.4428774090702,0.0004415698113678337,-0.0002464260904537774,0.4472135954997784,2025.6,2025.6058414514862,0.0004267554992353086,0.0002477057060560339,-0.17616606585411995,2025.9,2026.0681088234894,-0.6328089097182783,-0.6540227516253164,0.021213841907038122,0.00039297655592881276,-0.0014784979047174351,-0.6051983643740984,,2027.017421118708,,,,42.09905908602943,2025.9,0.6609403189874358,2027.221880637975,2024.5781193620253,0.001304981132311368,0.34870040890646725,2.7857142857142856,0.13753217900342066,0.0,0.20852862027653812,0.0,-0.0002467917077986215,-0.010152284263959421,0.00024691358024697685,0.05602240896358546,-0.0014789253142716285,0.02717391304347827,0.6051983643740984,-1,2027.0,2025.0,0,-212.91669451438273,0.00027572684869667225,-279.35969741194907,,-0.018440490687770483,0.0
-1,2100,KELP,2024.0,27.0,,,,,2027.0,2.0,2028.0,25.0,,,2025.5,-35.609375,-7973.5,0.0,0.0,2025.4,2025.4619182727135,0.0003661416460981693,0.00024715732514346556,0.23904572186648856,2025.55,2025.5865975512158,0.00039374205817101384,-0.00024612145443769773,-0.09086737992215098,2025.85,2026.0140032212523,-0.6012735130937017,-0.6434729039189935,0.04219939082529178,0.0003292136342185588,-0.0004925476952030161,-0.5377085035429637,,2026.9579144081704,,,,44.43753193947608,2025.85,0.6509102937628055,2027.1518205875254,2024.5481794124744,0.0012852092578675878,0.3655728741142503,2.7857142857142856,0.13753217900342066,0.8620659928758866,0.24473584455631436,6873.683194195882,0.00024691358024697685,-0.02051282051282055,-0.0002467917077986215,0.0557029177718833,-0.000493461633358061,0.003968253968253954,0.5377085035429637,-1,2027.0,2025.0,0,-81.46856193256163,0.00020373104602634158,-115.12625396417954,,0.13372574963806647,0.0
-1,2200,KELP,2024.0,25.0,,,,,2026.0,7.0,2027.0,1.0,2028.0,24.0,2025.0,-38.140625,-7976.0,-0.0002468526289804984,-0.00024688310210573293,2025.4,2025.3079455151426,0.00039031793789517157,3.04696162967133e-07,-0.9561828874670413,2025.55,2025.4799434509946,0.0003679771199924649,6.093321790467954e-07,-0.9995411791444873,2025.775,2025.917431485895,-0.6096002135946037,-0.6366983658541155,0.027098152259511843,0.000332849061905762,-0.0007394003241835145,-1.1770117250522671,,2026.8811334509874,,,,47.0510739407627,2025.775,0.6584471365106204,2027.0918942730214,2024.4581057269788,0.0013001387350730087,0.20574706873693796,2.7142857142857144,0.13403880070546736,0.562498242192993,0.2561582371460676,4486.485979731313,0.0,0.010471204188481575,0.0,0.007537688442211143,-0.0007401924500369805,-0.013175230566534912,1.1770117250522671,-1,2027.0,2025.0,0,-121.2714092139146,0.00020254987215607577,-173.49938157353995,,0.2656031659542788,0.0
-1,2300,KELP,2024.0,32.0,,,,,2028.0,32.0,,,,,2026.0,-45.0390625,1.0,0.0004938271604937317,0.0004937052679890797,2025.4,2025.5386303434284,0.00039031793789517157,3.04696162967133e-07,1.4342743312000183,2025.55,2025.5744991871773,0.0003679771199924649,6.093321790467954e-07,0.8178064193001853,2025.75,2025.925295153905,-0.529404891040258,-0.615239670891344,0.08583477985108601,0.00035341693431075035,-0.0002455731636897829,0.3914406806293615,,2026.8465791980075,,,,52.623823857536784,2025.75,0.6386663736585783,2027.0273327473171,2024.4726672526829,0.0012610961345843584,0.5978601701573423,2.7857142857142856,0.13749823720208715,0.0,0.2561582371460676,0.0,0.0,0.09326424870466332,0.0,0.004987531172069737,-0.0002467308166790305,0.041388518024032095,-0.3914406806293615,-1,2027.0,2025.0,0,-38.45018531172645,0.00020254987215607577,-57.62344245423982,,-0.31743220418880846,0.0
-1,2400,KELP,2024.0,29.0,,,,,2025.0,1.0,2028.0,29.0,,,2024.5,-48.5546875,-7976.5,-0.0007403751233958644,-0.0007406493364128876,2025.3,2025.1924202289524,0.0004748083705424464,-0.00024648701163565434,-1.40329283089067,2025.35,2025.3791356985994,0.0004227665616821642,-0.000986557499015439,-1.604757777593507,2025.65,2025.789552758295,-0.5801988133575833,-0.6082314993845919,0.02803268602700859,0.00038904288701036894,-0.0009859482870856473,-1.7143187827496735,,2026.7545564843601,,,,47.612699259146396,2025.65,0.6708203932500546,2026.9916407865003,2024.3083592135,0.00132465212302243,0.07142030431260835,2.7857142857142856,0.13760011290265675,0.9333302222325925,0.4288013307139084,7444.708517638274,-0.0002469135802468658,-0.018957345971563955,-0.000986923266716011,0.002481389578163684,-0.000986923266716011,-0.03076923076923077,1.7143187827496735,-1,2027.0,2024.5,-1,-143.127293331689,0.00023852634295020735,-206.76495699244447,,0.40096167927142057,0.0
-1,2500,KELP,2025.0,2.0,2024.0,23.0,,,2027.0,1.0,2028.0,22.0,,,2026.0,-38.765625,-7974.0,0.0007409236848605616,0.0007406493364129792,2025.4,2025.4616134859684,0.0005894215763558387,0.0002475230929779304,0.9203579866164773,2025.35,2025.4920201170357,0.0004937391744548476,1.0970025241530124e-06,1.2271677122776907,2025.625,2025.8095953527431,-0.49372454949389066,-0.5853301094064517,0.09160555991256103,0.00042737286481213036,-0.0002450246022250857,0.5801846027155539,,2026.724966033993,,,,49.99363717345065,2025.625,0.6463460047798797,2026.9176920095597,2024.3323079904403,0.0012763389171832763,0.6450461506788966,2.8214285714285716,0.13926103511493443,0.3333222225925802,0.4621335529731664,2657.9114029532348,0.0002468526289804984,-0.23671497584541068,0.0,-0.12623762376237624,-0.0002467308166790305,-0.07539682539682535,-0.5801846027155539,-1,2027.0,2024.5,0,-32.984293102048404,0.00023852634295020735,-51.38454217605402,,-0.3073909362961501,0.0
-1,2600,KELP,2025.0,3.0,2024.0,23.0,,,2028.0,23.0,,,,,2026.5,-38.8984375,-7973.5,0.0002467917077986215,0.0002467612597345525,2025.6,2025.807742323979,0.000594550552432568,0.0004943148007765519,1.0954451150102493,2025.5,2025.6752891866654,0.00046622704762064017,0.0007414721259200174,1.6035674514735552,2025.6,2025.8753481762915,-0.380461527384341,-0.5443563930020295,0.1638948656176885,0.0004273748070865338,-0.00024496371110538373,1.5044052958285232,,2026.7161438365815,,,,57.13523911097568,2025.6,0.5982430416162772,2026.7964860832324,2024.4035139167675,0.0011813646161457914,0.8761013239571612,2.892857142857143,0.14275140107856613,-0.7692278106622666,0.30945342571707973,-6133.4379483155835,0.0004937052579609968,-0.01898734177215189,0.0007407407407407085,-0.019830028328611915,-0.0002466699555994101,-0.005722460658083017,-1.5044052958285232,0,2026.5,2024.5,0,-32.97597471983498,0.00023852634295020735,-51.3717725917753,,-0.5051671508810103,0.0
-1,2700,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-32.390625,-1.0,-0.000493461633358061,-0.0004935834256180456,2025.7,2025.7051615493194,0.0006389693640724745,0.00024770579639898926,-0.26375218935831546,2025.55,2025.6434184254533,0.0004998489209421722,0.0002480104925619564,-0.0835269069583271,2025.55,2025.8396007309304,-0.367159028268361,-0.5089169200552959,0.14175789178693488,0.00043793191001497165,-0.0004917553888640347,-0.0893487172671841,,2026.6684519214216,,,,47.612699259146396,2025.55,0.5596051239374477,2026.6692102478748,2024.430789752125,0.0011050926887757788,0.47766282068320387,2.8214285714285716,0.1392954120675671,0.0,0.2627869146054501,0.0,0.00024691358024697685,0.12903225806451624,0.00024691358024697685,0.06358381502890165,-0.000493461633358061,0.03884892086330938,0.0893487172671841,1,2026.5,2024.5,0,-64.89886307449957,0.0002480725504976432,-100.29854213310641,,0.4268046151801552,0.0
-1,2800,KELP,2023.0,25.0,,,,,2027.0,25.0,,,,,2025.0,-0.5390625,-7976.5,-0.0002468526289804984,-0.00024688310210573293,2025.5,2025.4701076995464,0.0005945303418729431,-0.0004929739930752408,-0.6324555320335429,2025.45,2025.526433257189,0.000476980091213558,-0.0004926692969122737,-0.7517421626256532,2025.525,2025.7596387565561,-0.3924387337669941,-0.48562128279763556,0.09318254903064144,0.0004273800826485251,-0.0002451463844864721,-0.9162855222671522,,2026.6030224343071,,,,42.85142933323176,2025.525,0.572965508285115,2026.6709310165704,2024.3790689834298,0.0011314903707140913,0.27092861943323193,2.892857142857143,0.14285714285714285,0.0,0.2627869146054501,0.0,-0.000493583415597243,-0.07999999999999996,-0.000493583415597243,0.010869565217391353,-0.0002468526289804984,0.026315789473684292,0.9162855222671522,-1,2026.5,2024.5,0,-33.00023531894235,0.0002385288287812415,-51.40970384289163,,0.07488565668014566,0.0
-1,2900,KELP,2023.0,26.0,,,,,2027.0,26.0,,,,,2025.0,5.546875,-7975.0,0.0,0.0,2025.6,2025.313405133031,0.00047488766934921506,0.0002474011303206236,-0.9203579866164389,2025.45,2025.4307181195181,0.0004507078012076502,9.141186849692673e-07,-0.7517421626256532,2025.5,2025.6872922083126,-0.40777253455644313,-0.47005153314939707,0.06227899859295394,0.0004273800826485251,-0.0002451463844864721,-0.8548504142648462,,2026.5401588094323,,,,44.99370088187654,2025.5,0.5848976518657826,2026.6697953037315,2024.3302046962685,0.001155068184380609,0.2862873964337696,2.892857142857143,0.14285714285714285,0.0,0.1921988869231786,0.0,0.0002469745616202612,0.1366459627329193,0.0,0.048387096774193505,-0.0002468526289804984,0.00809716599190291,0.8548504142648462,1,2026.5,2024.5,0,-33.00023531894235,0.0002385288287812415,-51.40970384289163,,0.6564551242794537,0.0
-1,3000,KELP,2024.0,29.0,,,,,2027.0,26.0,,,,,2025.5,-10.90625,-7976.0,0.00024691358024697685,0.0002468831021057964,2025.5,2025.3756034220207,0.0003217723845900873,-0.00024660897429296114,0.0,2025.45,2025.4433148250603,0.0004507078012076502,9.141186849692673e-07,0.0835269069583215,2025.525,2025.66945485514,-0.37525317580661977,-0.45109186168084164,0.07583868587422188,0.00042737665553029615,0.0002486198247410032,-0.04363264391763461,,2026.499368267886,,,,52.623823857536784,2025.525,0.572965508285115,2026.6709310165704,2024.3790689834298,0.0011314903707140913,0.4890918390205923,2.9642857142857144,0.14634834432415278,0.05454535537208114,0.1976534224603867,435.0537544477192,-0.0002467917077986215,0.28415300546448097,0.0,0.007692307692307665,0.00024691358024697685,0.0307898259705488,0.04363264391763461,-1,2026.5,2024.5,0,33.46802790917671,0.00024153269198209722,51.67955232485162,,-0.17600113575029333,0.0
-1,3100,KELP,2023.0,26.0,,,,,2025.0,5.0,2026.0,26.0,,,2024.0,38.671875,-1.5,-0.0007405578869414953,-0.0007408322353890842,2025.0,2024.9170689480138,0.00039028904482274083,-0.0012339585690330779,-1.6329931618549416,2025.3,2025.1808939477764,0.0005079322434806296,-0.000739643768256526,-1.726949026802181,2025.425,2025.5104591546506,-0.46515677592242355,-0.453904844529158,-0.011251931393265524,0.00044304151906968814,-0.0009857652226942237,-2.177439836052589,,2026.401353826008,,,,45.448761066773315,2025.425,0.6544382886754251,2026.7338765773509,2024.116123422649,0.001292446353087307,-0.04435995901311429,3.0,0.14822134387351776,0.6774171696220335,0.17918854013500138,1.0161257544330502,-0.0012336540833950416,0.02127659574468077,-0.0007405578869414953,0.0050890585241729624,-0.000987166831194486,0.029870129870129825,2.177439836052589,-1,2026.5,2024.0,-1,-128.8711562575514,0.0002688731857537867,-189.71937012813746,,0.28871538474018343,0.0
-1,3200,KELP,2023.0,23.0,,,,,2025.0,3.0,2026.0,23.0,,,2024.0,29.8359375,-7976.0,0.0,0.0,2024.7,2024.611379298676,0.00037438662439629117,-0.0007404969356750168,-1.0434983894996863,2025.2,2024.9661859572716,0.000504583792729544,-0.0004927911392760276,-1.401298099490142,2025.375,2025.3666059018267,-0.5302931375408662,-0.4691825031314997,-0.06111063440936648,0.000430561437866221,-0.0004921818070969808,-1.9012574455377045,,2026.3071830877334,,,,39.994400783890256,2025.375,0.7232055833507225,2026.8214111667014,2023.9285888332986,0.0014282897406173271,0.02468563861556223,2.857142857142857,0.14116318464144553,0.7692278106622666,0.19986149698192873,6135.361017842239,-0.0007405578869414953,-0.10833333333333328,-0.0004938271604938427,-0.015189873417721489,-0.0004938271604938427,-0.003783102143757877,1.9012574455377045,-1,2026.5,2024.0,0,-65.85748523947747,0.0002640618060714263,-95.97667615826566,,0.3242227957937647,0.0
-1,3300,KELP,2023.0,32.0,,,,,2025.0,2.0,2026.0,32.0,,,2024.0,22.8046875,-7976.0,0.0,0.0,2024.5,2024.4075861991173,0.00037438461497344225,-0.0004936443066945184,-0.7071067811863717,2025.0,2024.7905157832222,0.00046839213323376813,-0.0009866182997697592,-1.1338934190271144,2025.275,2025.2364529587956,-0.5752826728542004,-0.49040253707603987,-0.08488013577816056,0.00041307040827666874,-0.0009860089675907124,-1.6578763370142366,,2026.216705319587,,,,44.43753193947608,2025.275,0.7690561542704147,2026.813112308541,2023.7368876914593,0.0015189169950162852,0.08553091574643382,2.857142857142857,0.14116318464144553,0.8823503460283939,0.28809653158476817,7037.626359922469,-0.0004938271604938427,-0.07476635514018692,-0.000987166831194486,-0.07712082262210795,-0.000987166831194486,-0.03544303797468351,1.6578763370142366,-1,2026.5,2024.0,0,-136.43291739342203,0.0002640618060714263,-192.2742003199496,,0.2738329703099498,0.0
-1,3400,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,24.1796875,-7975.5,0.000247035573122556,0.000247005064859676,2024.4,2024.4383907994115,0.0004056647941696534,-0.00024660873357196245,0.15339299776929022,2025.0,2024.737694731727,0.0004196206579859248,7.923967486611616e-07,-0.5669467095135572,2025.175,2025.1663145817674,-0.5640889165001681,-0.5051398129608655,-0.058949103539302605,0.00041307961201578804,-0.000985765102266778,-0.9240918493268327,,2026.1493835423482,,,,44.43753193947608,2025.175,0.730446871154277,2026.6358937423086,2023.7141062576914,0.0014427333364362084,0.26897703766829895,2.857142857142857,0.1411283209258018,0.0,0.1947635093615089,0.0,-0.0002469135802468658,0.0,0.0,0.06128133704735372,-0.000986923266716011,0.030183727034120755,0.9240918493268327,-1,2026.5,2024.0,0,-136.39672727185638,0.0002640618060714263,-192.22664597542897,,-0.12277244520195016,0.0
