day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,effective_spread,mid_price_future,price_impact,realized_spread,mid_price_pct_change,trade_size_proxy,amihud,volume_imbalance,vpin_proxy,roll_cov,roll_spread,kyle_lambda_20,kyle_lambda_40,return_autocorr_1,return_autocorr_5,return_autocorr_10,volatility_10,range_volatility_10,volatility_20,range_volatility_20,volatility_50,range_volatility_50
-1,1700,KELP,2024.0,22.0,,,,,2026.0,8.0,2028.0,22.0,,,2025.0,-46.4375,0.0,0.0,2025.0,0.0,0.0,0.0,15.0,0.0,14.0,0.7231634332409982,,,,,,,,0.038679268007320834,0.1332906788776298,,,,
-1,1800,KELP,2024.0,23.0,,,,,2028.0,23.0,,,,,2026.0,-40.7265625,1.0,0.0,2026.0,0.0,0.0,0.049382716049373165,23.0,0.0021470652757758953,0.0,0.5365850750216395,,,,,,,,0.03937620084635806,0.1382228577626893,,,,
-1,1900,KELP,2024.0,29.0,,,,,2026.0,5.0,2027.0,29.0,,,2025.0,-25.5703125,-1.0,0.0,2024.5,-0.5,-0.5,-0.049358341559724295,17.0,0.0029034147775439142,24.0,0.6890752442155494,,,,,,,,0.04267621565060923,0.13328824323373595,,0.13326510099369268,,
-1,2000,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-26.7578125,0.5,0.0,2026.0,0.5,-0.5,0.024691358024697685,26.0,0.0009496639637808195,0.0,0.5464188082658842,0.17690058479532164,0.8411910241920598,-0.03729666258166056,,-0.32178474473042273,-0.1929050136938306,-0.6482466836853632,0.042675549923530856,0.1382228577626893,0.03929765559288127,0.1382058043393216,,
-1,2100,KELP,2024.0,27.0,,,,,2027.0,2.0,2028.0,25.0,,,2025.5,-35.609375,0.0,0.0,2026.5,1.0,-1.0,0.0,14.5,0.0,25.0,0.6231152647661986,0.16959064327485376,0.8236276908284562,-0.028697378206746685,,-0.3614831297913436,-0.09238423896786097,-0.4493314884924985,0.03937420581710138,0.14316234718957452,0.03292136342185587,0.13820945870836643,,
-1,2200,KELP,2024.0,25.0,,,,,2026.0,7.0,2027.0,1.0,2028.0,24.0,2025.0,-38.140625,-0.5,0.0,2025.5,0.5,-0.5,-0.024685262898049842,16.0,0.001542819288507562,18.0,0.6433912003036407,0.17105263157894737,0.8271701918685112,-0.03039342257610888,,-0.3606769296650831,-0.09238780956484868,-0.2976597343478617,0.03679771199924648,0.14316234718957452,0.03328490619057619,0.1357458058129346,,
-1,2300,KELP,2024.0,32.0,,,,,2028.0,32.0,,,,,2026.0,-45.0390625,1.0,0.0,2025.0,-1.0,-1.0,0.049382716049373165,32.0,0.0015432050540271174,0.0,0.640198193450028,0.1966374269005848,0.8868763767303418,-0.037799053190988856,,-0.38619539995637614,0.06706019547119124,-0.05123791656229025,0.03679771199924648,0.14316234718957452,0.03534169343107503,0.13821554962450924,,
-1,2400,KELP,2024.0,29.0,,,,,2025.0,1.0,2028.0,29.0,,,2024.5,-48.5546875,-1.5,0.0,2025.0,0.5,-0.5,-0.07403751233958644,15.0,0.004935801250630758,28.0,0.6633660082346494,0.28070175438596495,1.059625885652035,-0.04530555215445309,,-0.47168928410801403,0.20675385391395382,-0.17383775484350505,0.04227665616821641,0.13329798942123738,0.03890428870103688,0.13328337074034066,,
-1,2500,KELP,2025.0,2.0,2024.0,23.0,,,2027.0,1.0,2028.0,22.0,,,2026.0,-38.765625,1.5,0.0,2025.5,-0.5,-0.5,0.07409236848605616,1.5,0.049391619549400814,1.0,0.7648720878911683,0.408625730994152,1.2784767983724257,-0.053347779629191225,,-0.5736871148173642,0.2751489636113408,-0.25500577757330223,0.04937391744548475,0.12342632110929268,0.042737286481213034,0.13081728039594295,,
-1,2600,KELP,2025.0,3.0,2024.0,23.0,,,2028.0,23.0,,,,,2026.5,-38.8984375,0.5,0.0,2024.0,-2.5,-2.5,0.024679170779862147,13.0,0.0018983831493497856,20.0,0.7514446523441316,0.3472222222222222,1.1785113019775793,-0.053347779629191225,,-0.44734796839408253,0.23603051477412465,-0.2161155331782241,0.04662270476206401,0.1283536269001563,0.04273748070865337,0.1332858057843249,,
-1,2700,KELP,2024.0,26.0,,,,,2027.0,26.0,,,,,2025.5,-32.390625,-1.0,0.0,2024.0,-1.5,-1.5,-0.049346163335806104,26.0,0.0018979220593692372,0.0,0.6304344399812826,0.40277777777777773,1.2692955176439846,-0.04495453315255339,,-0.5178788250181962,0.23606042122693438,-0.23443173754732227,0.04998489209421723,0.1332882414291097,0.04379319100149716,0.13328946015336976,,
-1,2800,KELP,2023.0,25.0,,,,,2027.0,25.0,,,,,2025.0,-0.5390625,-0.5,0.0,2024.0,-1.0,-1.0,-0.024685262898049842,25.0,0.0009874065662957285,0.0,0.6236555786797964,0.375,1.224744871391589,-0.03883231975086982,,-0.4781457933383456,0.29342589502011057,-0.17291742045993858,0.04769800912135579,0.13329799122497335,0.0427380082648525,0.13576042449383133,,
-1,2900,KELP,2023.0,26.0,,,,,2027.0,26.0,,,,,2025.0,5.546875,0.0,0.0,2024.5,-0.5,-0.5,0.0,26.0,0.0,0.0,0.47179462984890774,0.375,1.224744871391589,-0.03883231975086982,,-0.4781457933383456,0.25208923543797207,-0.17587787378393052,0.045070780120765014,0.14317453443484987,0.0427380082648525,0.1382313888342929,,
-1,3000,KELP,2024.0,29.0,,,,,2027.0,26.0,,,,,2025.5,-10.90625,0.5,0.0,2024.5,-1.0,-1.0,0.024691358024697685,27.5,0.0008978642995733719,3.0,0.48346031376065457,0.3472222222222222,1.1785113019775793,-0.038996392844560794,,-0.45914658694223465,0.2843084154036659,-0.1054779979622092,0.045070780120765014,0.14317453443484987,0.04273766555302961,0.1406986960987696,,
-1,3100,KELP,2023.0,26.0,,,,,2025.0,5.0,2026.0,26.0,,,2024.0,38.671875,-1.5,0.0,2024.5,0.5,-0.5,-0.07405578869414953,15.5,0.004777761994706455,21.0,0.46075926037505804,0.33479532163742687,1.1572300058975775,-0.04160064236459909,,-0.43580163798503296,0.2987152018952144,-0.1115433249082327,0.05079322434806296,0.13824479962092115,0.04430415190696881,0.1407035734052478,,
-1,3200,KELP,2023.0,23.0,,,,,2025.0,3.0,2026.0,23.0,,,2024.0,29.8359375,0.0,0.0,2024.5,0.5,-0.5,0.0,13.0,0.0,20.0,0.4781488544221828,0.28362573099415206,1.0651304727481081,-0.03921004395327356,,-0.36844638429000925,0.29872307612370597,-0.1821461569333293,0.050458379272954386,0.13824967933594579,0.0430561437866221,0.14070601326276017,,
-1,3300,KELP,2023.0,32.0,,,,,2025.0,2.0,2026.0,32.0,,,2024.0,22.8046875,0.0,0.0,2024.5,0.5,-0.5,0.0,17.0,0.0,30.0,0.6852363870549376,0.3201754385964912,1.1316809419557992,-0.031045977308578672,,-0.4397855449272859,0.21859938391627962,-0.3534096665117751,0.0468392133233768,0.12838776563695756,0.04130704082766686,0.13577505641326604,,
-1,3400,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,24.1796875,0.5,0.0,2024.5,0.0,0.0,0.024703557312255597,26.0,0.0009501331653438101,0.0,0.49868740226383085,0.3026315789473684,1.1002392084403616,-0.03595401631748207,,-0.41818716853145016,0.2833230786163407,-0.34346307305212115,0.04196206579859248,0.13826674810176365,0.04130796120157879,0.13578236876150052,,
-1,3500,KELP,2023.0,26.0,,,,,2026.0,26.0,,,,,2024.5,23.34375,0.0,0.0,2024.5,0.0,0.0,0.0,26.0,0.0,0.0,0.4372090989725121,0.3216374269005848,1.134261745631201,-0.03810712032812627,,-0.45669265314572827,0.3115878923508754,-0.249181546937302,0.03301491570511988,0.14321355348702813,0.04105492158187682,0.13331993729816038,,
-1,3600,KELP,2023.0,21.0,,,,,2026.0,21.0,,,,,2024.5,23.515625,0.0,0.0,2025.0,0.5,-0.5,0.0,21.0,0.0,0.0,0.33183841621595683,0.3201754385964912,1.1316809419557992,-0.0343274055521627,,-0.47095236823132386,0.2924431402613375,-0.13025483466858398,0.03122423877650381,0.14322817818349712,0.03962411681041855,0.1357909025418267,,
-1,3700,KELP,2023.0,27.0,,,,,2026.0,24.0,,,,,2024.5,38.609375,0.0,0.0,2025.0,0.5,-0.5,0.0,25.5,0.0,3.0,0.3460672601944898,0.32163742690058483,1.134261745631201,-0.034020040038335676,,-0.4960247153046118,0.2985192238875074,-0.18367983873582072,0.02802785684142342,0.1432354941418764,0.03962411681041855,0.13826186778549304,,
-1,3800,KELP,2023.0,25.0,,,,,2026.0,25.0,,,,,2024.5,39.125,0.0,0.0,2023.5,-1.0,-1.0,0.0,25.0,0.0,0.0,0.3460672601944898,0.26608187134502925,1.0316624861746777,-0.0303178310011782,,-0.44864985598945306,0.21342238703483302,-0.11496237653345574,0.0271689628408395,0.1383008814193325,0.037801104442446616,0.1357994363221529,,
-1,3900,KELP,2023.0,28.0,,,,,2026.0,26.0,,,,,2024.5,34.7890625,0.0,0.0,2024.5,0.0,0.0,0.0,27.0,0.0,2.0,0.3534674033702893,0.2375730994152046,0.9748294197760029,-0.026786976777652138,,-0.42375779271650277,0.09206239685101426,-0.11061885622373475,0.0271689628408395,0.1333662686967886,0.03624215606173945,0.13827040156581924,,
-1,4000,KELP,2023.0,32.0,,,,,2026.0,32.0,,,,,2024.5,25.0078125,0.0,0.0,2024.5,0.0,0.0,0.0,32.0,0.0,0.0,0.33333318713456705,0.23903508771929832,0.9778242944809631,-0.02503129527938517,-0.031113343683022137,-0.4325188402241605,-0.01556762385854835,-0.17679673279886005,0.025497192239223393,0.13337358465516788,0.035729666273205354,0.13827405954500888,,
-1,4100,KELP,2023.0,29.0,,,,,2027.0,29.0,,,,,2025.0,6.421875,0.5,0.0,2024.5,-0.5,-0.5,0.02469745616202612,29.0,0.0008516334827130293,0.0,0.22774317691793916,0.2361111111111111,0.97182531580755,-0.029847676225825,-0.027945353894598603,-0.4261130015484287,-0.015562919860585236,-0.691583297504869,0.010414648185909883,0.14324524815001977,0.03624238562844189,0.14074502388547047,,
-1,4200,KELP,2023.0,26.0,,,,,2027.0,26.0,,,,,2025.0,7.1796875,0.0,0.0,2024.0,-1.0,-1.0,0.0,26.0,0.0,0.0,0.13752450391964482,0.20833333333333331,0.9128709291752768,-0.028419741639651833,-0.027765017523742514,-0.39643142968043893,-0.09195463418391037,-0.7219568620315507,0.010414648185909883,0.15311691164487165,0.03581936024466811,0.14568329549040873,,
-1,4300,KELP,2023.0,29.0,,,,,2024.0,5.0,2026.0,22.0,,,2023.5,26.25,-1.5,0.0,2025.0,1.5,-1.5,-0.07407407407407085,17.0,0.004357272843928615,24.0,0.11394887467627714,0.12792397660818713,0.7153292293991268,-0.03271696126214688,-0.03312660550061981,-0.2573205573303492,-0.022496721289269158,-0.3405648852484536,0.027174993698762327,0.14817742101549805,0.03746243492888833,0.13828259332622778,,
-1,4400,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,23.6484375,1.0,0.0,2025.0,0.5,-0.5,0.04941932295527973,30.0,0.0016473052741584106,0.0,0.11218564325507031,0.08771929824561403,0.5923488777590924,-0.02764810646742982,-0.03510522664197456,-0.19119227747649264,0.0001247141162700406,-0.052279189533983986,0.0308026010622341,0.14817742101549805,0.03582599530427731,0.14322208455863086,,
-1,4500,KELP,2023.0,28.0,,,,,2026.0,29.0,,,,,2024.5,28.2734375,0.0,0.0,2024.5,0.0,0.0,0.0,28.5,0.0,1.0,0.11494248469636603,0.13377192982456138,0.7314969031364695,-0.023691129761999496,-0.03522742491782674,-0.3229140373976502,-0.17221553357780414,-0.06641244976834515,0.0308026010622341,0.14817742101549805,0.031307706590627454,0.14569548725126308,,
-1,4600,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,27.1484375,0.0,0.0,2024.5,0.0,0.0,0.0,30.0,0.0,0.0,0.11111106995886298,0.10307017543859649,0.6420908827840386,-0.030902590754267174,-0.03669304425729671,-0.2707787140896885,0.012794791777618048,-0.07020895768910607,0.0308026010622341,0.14817742101549805,0.03060891677045144,0.14570279959949758,,
-1,4700,KELP,2023.0,25.0,,,,,2025.0,3.0,2026.0,32.0,,,2024.0,17.515625,-0.5,0.0,2024.5,0.5,-0.5,-0.02469745616201502,14.0,0.0017640914109195664,22.0,0.1895550523964981,0.12792397660818713,0.7153292293991268,-0.0332725528431433,-0.03659843626927848,-0.35721261933969195,9.143637326176216e-06,-0.0910458754844323,0.031777666751922444,0.14324037024319003,0.02918986034736424,0.14323793219253322,,
-1,4800,KELP,2023.0,24.0,,,,,2027.0,24.0,,,,,2025.0,6.75,1.0,0.0,2025.5,0.5,-0.5,0.049407114624511195,24.0,0.002058621198432973,0.0,0.19029118823643176,0.15277777777777776,0.7817359599705715,-0.03792726230824625,-0.03698778615569661,-0.39556020992743995,-0.2791742381525247,-0.06251571925678469,0.035791000791084396,0.14817498296573392,0.031030051574946087,0.14323793219253322,,
-1,4900,KELP,2023.0,22.0,,,,,2027.0,22.0,,,,,2025.0,3.65625,0.0,0.0,2024.0,-1.0,-1.0,0.0,22.0,0.0,0.0,0.18613854014315243,0.15277777777777776,0.7817359599705715,-0.03792726230824625,-0.03698778615569661,-0.3733467905973306,-0.2731267197502849,-0.06251571925678472,0.035791000791084396,0.1531095956882778,0.031030051574946087,0.14323793219253322,,0.13923612016146034
-1,5000,KELP,2023.0,30.0,,,,,2026.0,30.0,,,,,2024.5,24.828125,-0.5,0.0,2025.0,0.5,-0.5,-0.024691358024686583,30.0,0.0008230425240144727,0.0,0.1876246755989319,0.11038011695906433,0.6644700654177412,-0.03514606554248155,-0.03538576600037005,-0.3228508203695363,-0.2754198004641542,-0.07194633846524047,0.03681770766220305,0.1531095956882778,0.03092685520548006,0.14324159017172286,0.03676594814742455,0.14121386469138775
-1,5100,KELP,2023.0,37.0,,,,,2026.0,31.0,,,,,2024.5,23.7421875,0.0,0.0,2026.0,1.5,-1.5,0.0,34.0,0.0,6.0,0.20743631802883833,0.11184210526315788,0.6688560540599386,-0.027206015058337717,-0.03456709278826501,-0.38450811570218446,-0.3471864981616888,0.4001852268285105,0.035791421906141804,0.14817498296573392,0.025934628664175292,0.14571011555787686,0.034135605593231144,0.14121678963068154
-1,5200,KELP,2023.0,35.0,,,,,2026.0,27.0,,,,,2024.5,25.34375,0.0,0.0,2025.5,1.0,-1.0,0.0,31.0,0.0,8.0,0.2341649772879166,0.11184210526315788,0.6688560540599386,-0.03062232941828294,-0.03366881408730561,-0.38450811570218446,-0.3354018620177152,0.4001852268285105,0.035791421906141804,0.14324037024319003,0.025934628664175292,0.14817864094403083,0.034135605593231144,0.14121971456997537
-1,5300,KELP,2025.0,1.0,2023.0,21.0,,,2026.0,21.0,,,,,2025.5,23.2578125,1.0,0.0,2025.5,0.0,0.0,0.04939491232403004,11.0,0.00449040575304134,20.0,0.223968477811993,0.11257309941520466,0.6710382982072026,-0.02777773394976369,-0.028661164827283554,-0.36317957994712213,-0.10471948073902948,-0.30942208469875,0.028994310381955945,0.14323549052727247,0.028074182248536198,0.14570645577138525,0.03489995185329202,0.1392463552857493
-1,5400,KELP,2023.0,21.0,,,,,2025.0,6.0,2027.0,21.0,,,2024.0,5.9375,-1.5,0.0,2025.5,1.5,-1.5,-0.07405578869414953,13.5,0.005485573343467791,15.0,0.3025208812937474,0.19298245614035087,0.8785953702139588,-0.03644433900132342,-0.033820968008772184,-0.49633015401236996,-0.07739525698584146,-0.7377582326251777,0.035783425749377124,0.13829843975496445,0.032520238451483066,0.14323793038523125,0.036396785534573387,0.1382618700705815
-1,5500,KELP,2023.0,27.0,,,,,2027.0,27.0,,,,,2025.0,0.296875,1.0,0.0,2025.5,0.5,-0.5,0.049407114624511195,27.0,0.001829886356884278,0.0,0.30021128955125176,0.277046783625731,1.0527046758245753,-0.040362250910992034,-0.036660896620195796,-0.5717629996070089,-0.14715463520516392,-0.6702184831958926,0.0393905550128235,0.14323305247750834,0.03443858221965982,0.14570523674650318,0.03712832868795056,0.1392517175543841
-1,5600,KELP,2025.0,2.0,2023.0,28.0,,,2027.0,28.0,,,,,2026.0,-2.125,1.0,0.0,2025.5,-0.5,-0.5,0.049382716049373165,15.0,0.0032921591222307297,26.0,0.43792305285640953,0.2244152046783625,0.9474496391436592,-0.019792611785105375,-0.028523588763142736,-0.4176083163871006,-0.14188425041219793,-0.6278305887593274,0.042051214490943525,0.1382862470922439,0.036076321192979946,0.14323183405387097,0.037644323468916566,0.13925269157197775
-1,5700,KELP,2024.0,26.0,,,,,2027.0,27.0,,,,,2025.5,-6.6015625,-0.5,0.0,2025.5,0.0,0.0,-0.024679170779862147,26.5,0.0009312859491044241,1.0,0.32478618598880943,0.2543859649122807,1.0087337902782492,-0.017944514848240695,-0.027558450174015817,-0.4450907709372097,-0.13978462841970685,-0.5426754988186869,0.0420496633562476,0.1432159819061726,0.03662772973925959,0.1432281760746813,0.0376444798557391,0.1392541533195957
-1,5800,KELP,2024.0,31.0,,,,,2027.0,31.0,,,,,2025.5,-23.3203125,0.0,0.0,2025.5,0.0,0.0,0.0,31.0,0.0,0.0,0.31535256624374847,0.2529239766081871,1.005830953208713,-0.017944514848240695,-0.025754871833752996,-0.4357936937321963,-0.1673363402658522,-0.5336536302490071,0.039385924573674486,0.13827405322524944,0.03662772973925959,0.1432245180954917,0.03699178937356903,0.1392541533195957
-1,5900,KELP,2024.0,35.0,,,,,2027.0,30.0,,,,,2025.5,-19.375,0.0,0.0,2025.5,0.0,0.0,0.0,32.5,0.0,5.0,0.32206746637476485,0.2529239766081871,1.005830953208713,-0.018216661905766027,-0.023430842021871484,-0.4357936937321963,-0.1279582516760492,-0.5336536302490072,0.039385924573674486,0.13333212454432627,0.03662772973925959,0.14322086011630206,0.03699178937356903,0.1392541533195957
-1,6000,KELP,2024.0,30.0,,,,,2027.0,30.0,,,,,2025.5,-16.9453125,0.0,0.0,2025.5,0.0,0.0,0.0,30.0,0.0,0.0,0.32206746637476485,0.25146198830409355,1.002919714242558,-0.018216661905766027,-0.022530235033243178,-0.43769926990053404,-0.1291764947923246,-0.5293507205817706,0.03825116727902164,0.133324808585947,0.03662772973925959,0.1432172021371124,0.03681984576539916,0.1402410762253864
-1,6100,KELP,2024.0,24.0,,,,,2027.0,25.0,,,,,2025.5,-16.96875,0.0,0.0,2026.0,0.5,-0.5,0.0,24.5,0.0,1.0,0.3140494570043566,0.25073099415204675,1.0014609211587775,-0.01643077267360626,-0.024157841497120604,-0.4408838995463081,-0.12856660877374346,-0.5346176076446383,0.03825116727902164,0.13331749262756776,0.036253520792631354,0.14074623779665082,0.036137873360224296,0.14122897411076343
-1,6200,KELP,2024.0,22.0,,,,,2027.0,22.0,,,,,2025.5,-19.6171875,0.0,0.0,2026.5,1.0,-1.0,0.0,22.0,0.0,0.0,0.2918453683067089,0.2529239766081871,1.005830953208713,-0.01643077267360626,-0.023168944176850895,-0.5098545945896588,-0.12780859055726307,-0.5346176076446383,0.03825116727902164,0.13331017666918846,0.036253520792631354,0.13827527345618926,0.035443106731399485,0.1422158970165541
-1,6300,KELP,2024.0,30.0,,,,,2027.0,25.0,,,,,2025.5,-30.796875,0.0,0.0,2025.0,-0.5,-0.5,0.0,27.5,0.0,5.0,0.2124247645592126,0.17251461988304093,0.8306975860878396,0.0007501864776036683,-0.021683684944506985,-0.4220691765003924,0.06510388703422469,-0.3348255836276139,0.03491742103933202,0.14318428182840842,0.03164516949039668,0.14320988617784045,0.03473409968590675,0.1412294612395422
-1,6400,KELP,2024.0,25.0,,,,,2027.0,25.0,,,,,2025.5,-29.703125,0.0,0.0,2025.0,-0.5,-0.5,0.0,25.0,0.0,0.0,0.1455938139487303,0.16959064327485376,0.8236276908284562,0.00487621210442385,-0.01461120637523651,-0.4393535189148181,0.0740663663594573,0.10499191936098981,0.023427282526816338,0.14811401664233714,0.029869215100677856,0.14320622819865078,0.03454400035772838,0.14123092298716014
-1,6500,KELP,2024.0,27.0,,,,,2027.0,27.0,,,,,2025.5,-19.0390625,0.0,0.0,2026.5,1.0,-1.0,0.0,27.0,0.0,0.0,0.1455938139487303,0.16959064327485374,0.8236276908284561,0.004877315412413498,-0.012376577247358252,-0.43935351891481816,0.07064433662813778,0.08490595429635306,0.01821686520143824,0.14317208796141398,0.029869215100677856,0.14320257021946117,0.03437446786192146,0.14024448721014823
-1,6600,KELP,2024.0,26.0,,,,,2028.0,26.0,,,,,2026.0,-44.09375,0.5,0.0,2025.5,-0.5,-0.5,0.024685262898049842,26.0,0.0009494295367344681,0.0,0.04411763083910631,0.17251461988304095,0.8306975860878397,0.0028482032751880344,-0.01633506575979621,-0.4521218238310832,0.06422914651576238,0.41523534656865535,0.011635308671912066,0.1530437562733587,0.03026897928507306,0.14566500168280128,0.03381652475311167,0.1422178458929508
-1,6700,KELP,2025.0,7.0,2024.0,20.0,,,2028.0,20.0,,,,,2026.5,-51.609375,0.5,0.0,2025.5,-1.0,-1.0,0.024679170779862147,13.5,0.001828073183151395,13.0,0.09266405688646454,0.13377192982456135,0.7314969031364694,0.015151489493912597,-0.016771302449250722,-0.37319643539329483,0.0487927282199595,0.061914816521317396,0.010406936487497933,0.15303644753526896,0.02984085982155475,0.1481262147207208,0.03398144044099418,0.14320330705112355
-1,6800,KELP,2024.0,32.0,,,,,2026.0,8.0,2027.0,2.0,2028.0,30.0,2025.0,-34.4453125,-1.5,0.0,2025.5,0.5,-0.5,-0.07401924500369805,20.0,0.0037009437454661753,24.0,0.1935483090531012,0.16666666666666666,0.816496580927726,-0.0045479928343224235,-0.02413640869143116,-0.4155224169394136,-0.07511521604020639,0.0697099131253937,0.027154877469585677,0.1481018330063156,0.03302298180843047,0.14318794311578253,0.034900649346282245,0.14122994836832095
-1,6900,KELP,2024.0,27.0,,,,,2026.0,1.0,2027.0,27.0,,,2025.0,-25.78125,0.0,0.0,2025.5,0.5,-0.5,0.0,14.0,0.0,26.0,0.3006534637675539,0.16666666666666666,0.816496580927726,-0.0037164053395253574,-0.02201073232764232,-0.35856446599011116,-0.10038703610301197,0.0697099131253937,0.027154877469585677,0.14316721847736225,0.03302298180843047,0.13824967151084425,0.0341953046879425,0.14122994836832095
-1,7000,KELP,2026.0,4.0,2024.0,27.0,,,2027.0,27.0,,,,,2026.5,-28.421875,1.5,0.0,2025.5,-1.0,-1.0,0.07407407407407085,15.5,0.004778941689025932,23.0,0.4279067777177778,0.16959064327485376,0.8236276908284562,0.005612225924717805,-0.014375793011820251,-0.3316353135725334,-0.01741112267194472,0.029155600011437462,0.036423457646774605,0.13329067707211237,0.03635235504784177,0.13330774282902969,0.03560686432055885,0.13925464008727098
